Crash Record Number,County Code,County Name,Municipality Code,Municipality Name,District Code,District Name,Police Agency Code,Police Agency Name,Crash Year,Crash Month,Day of Week,Time of Day,Hour of Day,Illumination,Weather,Road Condition,Collision Type,Work Zone Type,Work Zone Location,Intersection Type,Traffic Control Device,Location Type,Urban / Rural,Fatality Count,Injury Count,Person Count,Total Unit Count,School Bus Indicator,School Zone Indicator,Latitude,Longitude,Arrival Time,Dispatch Time,Construction Zone Speed Limit,Estimated Hours Closed,Lane Closed,Lane Closure Direction,Notify Highway Maintenance,Special Jurisdiction,Traffic Control Device Function,Traffic Detour,Workers Present,Work Zone Close/Detour,Work Zone Flagger,Work Zone Law Officer,Work Zone Closure,Work Zone Moving,Work Zone Other,Work Zone Shoulder/Median,Vehicle Count,Automobile Count,Motorcycle Count,Bus Count,Small Truck Count,Heavy Truck Count,SUV Count,Van Count,Bicycle Count,Suspected Serious Injury Count,Suspected Minor Injury Count,Possible Injury Count,Total Injury Count,Unknown Injury Degree Count,Unknown Injury Person Count,16 Year Old Driver Count,17 Year Old Driver Count,18 Year Old Driver Count,19 Year Old Driver Count,20 Year Old Driver Count,50-64 Year Old Driver Count,65-74 Year Old Driver Count,75 Plus Year Old Driver Count,Unbelted Occupant Count,Unbelted Death Count,Unbelted Suspected Serious Injury Count,Belted Death Count,Belted Suspected Serious Injury Count,Motorcycle Death Count,Motorcycle Suspected Serious Injury Count,Bicycle Death Count,Bicycle Suspected Serious Injury Count,Pedestrian Count,Pedestrian Death Count,Pedestrian Suspected Serious Injury Count,Maximum Severity Level,Commercial Vehicle Count,Latitude (Decimal),Longitude (Decimal),Roadway Surface Type,Interstate,State Road,Local Road Only,Turnpike,Wet Road,Snow Slush Road,Icy Road,Sudden Deer,Shoulder Related,Rear End,Head On / Opposite Direction Side Swipe,Hit Fixed Object,Single Vehicle Run Off Road,Work Zone,Property Damage Only,Injury or Fatal,Fatal or Suspected Serious Injury,Injury,Fatal,Non Intersection,Intersection,Signalized Intersection,Stop Controlled Intersection,Unsignalized Intersection,School Bus,School Zone,Hit Deer,Hit Tree / Shrub,Hit Embankment,Hit Pole,Hit Guide Rail,Hit Guide Rail End,Hit Barrier,Hit Bridge,Overturned,Motorcycle,Bicycle,Heavy Truck Related,Vehicle Failure,Train / Trolley,Phantom Vehicle,Alcohol Related,Drinking Driver,Underage Drinking Driver,Unlicensed,Distracted,Cell Phone,No Clearance,Running Red Light,Tailgating,Cross Median,Curved Road,Curve Driver Error,Limit 65 MPH,Speeding,Speeding Related,Aggressive Driving,Fatigue / Asleep,Driver 16 Years Old,Driver 17 Years Old,Driver 18 Years Old,Driver 19 Years Old,Driver 20 Years Old,Driver 50 - 64 Years Old,Driver 65 - 74 Years Old,Driver 75 Plus,Unbelted,Pedestrian,Commercial Vehicle,PSP Reported,NHTSA Aggressive Driving,Deer Related,Illumination Dark,Running Stop Sign,Train,Trolley,Hit Parked Vehicle,Fire In Vehicle,Vehicle Towed,Hazardous Truck,Suspected Serious Injury,Suspected Minor Injury,Possible Injury,Motorcycle Drinking Driver,Drug Related,Illegal Drug Related,School Bus Unit,Drugged Driver,Impaired Driver,Geographic Location of the Crash
2011067945,45,Monroe,45207,Middle Smithfield Twp,05,District 5-0,68N06,PSP - Swiftwater,2011,07,6,1343,13,Daylight,No adverse conditions,Dry,Rear-end, , ,Mid-block,Not applicable, ,Rural,0,3,3,2,No,No,41 04:58.070,75 02:15.514,1359,1351,  ,1, ,South, , ,No Controls, , , , , , , , , ,2,1,0,0,0,0,1,0,0,0,0,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,41.0828,-75.0376, ,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,"(41.0828, -75.0376)"
2017060745,67,Philadelphia,67301,Philadelphia City,06,District 6-0,67301,PHILADELPHIA CITY,2017,05,1,1215,12,Daylight,No adverse conditions,Dry,Angle, , ,Four way intersection,Traffic signal,Not applicable,Urban,0,0,2,2,N,N,40 05:54.066,75 02:49.469,1230,1224,  ,2,1,7, , ,3,Y, , , , , , , , ,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.098399999999998,-75.0471,  ,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,"(40.0984, -75.0471)"
2001205062,39,Lehigh,39405,Emmaus Boro,05,District 5-0,39405,EMMAUS BORO,2001,01,7,1719,17,Dark street lights,Sleet(hail),Wet,Angle, , ,Four way intersection,Traffic signal, ,Urban,0,3,4,2,No,No,40 31:46.920,75 30:14.760,9999,9999,  , ,No, , , ,Device Functioning properly, , , , , , , , , ,2,1,0,0,1,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,40.5297,-75.5041, ,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,"(40.5297, -75.5041)"
2009000612,46,Montgomery,46106,Lower Pottsgrove Twp,06,District 6-0,46106,LOWER POTTSGROVE TWP,2008,12,7,1920,19,Dark no street lights,Snow,Snow covered,Hit fixed object, , ,Mid-block,Not applicable, ,Urbanized,0,0,2,3,No,No,40 15:51.091,75 36:31.506,1920,1920,  ,3, ,North And South, , ,No Controls, , , , , , , , , ,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.2642,-75.6088, ,No,Yes,No,No,No,Yes,No,No,No,No,No,Yes,Yes,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,"(40.2642, -75.6088)"
2004031444,67,Philadelphia,67301,Philadelphia City,06,District 6-0,67301,PHILADELPHIA CITY,2003,03,7,1200,12,Daylight,No adverse conditions,Dry,Rear-end,Construction,Activity area,Mid-block,Stop sign, ,Urban,0,0,2,2,No,No,40 05:19.680,74 58:23.520,1205,1205,40, ,No, , , ,Device Functioning properly, ,Y, , ,U, , , , ,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.0887,-74.9734, ,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,Yes,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,"(40.0887, -74.9734)"
2007117166,25,Erie,25302,Erie City,01,District 1-0,25302,ERIE CITY,2007,11,1,2310,23,Dark no street lights,No adverse conditions,Dry,Rear-end, , ,Mid-block,Not applicable, ,Urban,0,0,1,2,No,No,42 06:26.114,80 05:41.326,2318,2315,  , ,No, , , ,No Controls, , , , , , , , , ,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.1073,-80.0948, ,No,No,Yes,No,No,No,No,No,No,Yes,No,No,Yes,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,Yes,"(42.1073, -80.0948)"
2017030713,19,Columbia,19209,Greenwood Twp,03,District 3-0,68N02,PSP - Bloomsburg,2017,03,4,1640,16,Daylight,Snow,Snow covered,Angle, , ,Four way intersection,Stop sign,Not applicable,Rural,0,0,2,2,N,N,41 08:05.558,76 27:34.498,1714,1704,  , ,0, , , ,3, , , , , , , , , ,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.134900000000002,-76.459599999999995,  ,No,Yes,No,No,No,Yes,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,"(41.1349, -76.4596)"
2009132679,02,Allegheny,02113,Penn Hills Twp,11,District 11-0,02113,PENN HILLS,2009,12,2,0459,04,Dark street lights,Snow,Ice Patches,Hit fixed object, , ,Mid-block,Not applicable, ,Urban,0,1,1,1,No,No,40 27:06.754,79 50:37.756,0510,0500,  ,1, ,North And South, , ,No Controls, , , , , , , , , ,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,40.4518,-79.8438, ,No,Yes,No,No,No,No,Yes,No,No,No,No,Yes,Yes,No,No,Yes,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,"(40.4518, -79.8438)"
2017115330,39,Lehigh,39209,Upper Macungie Twp,05,District 5-0,39209,UPPER MACUNGIE,2017,10,5,0550,05,Dark – street lights,No adverse conditions,Dry,Head-on, , ,Four way intersection,Traffic signal,Not applicable,Rural,0,1,5,4,N,N,40 32:39.935,75 40:19.490,0600,0550,  ,2,2,5, , ,3,Y, , , , , , , , ,4,3,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,40.544400000000003,-75.6721,  ,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,"(40.5444, -75.6721)"
2002216203,62,Washington,62405,California Boro,12,District 12-0,62405,CALIFORNIA BORO,2002,06,4,0211,02,Dark street lights,No adverse conditions,Dry,Hit fixed object, , ,Mid-block,Not applicable, ,Urban,0,0,1,1,No,No,40 03:30.240,79 53:45.960,9999,9999,  , ,No, , , ,No Controls, , , , , , , , , ,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.0584,-79.8961, ,No,Yes,No,No,No,No,No,No,No,No,No,Yes,Yes,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,"(40.0584, -79.8961)"
2000151132,63,Wayne,63402,Hawley Boro,04,District 4-0,68R03,PSP - Honesdale,2000,12,7,0837,08,Daylight,No adverse conditions,Dry,Hit fixed object, , ,Mid-block,Not applicable, ,Rural,0,1,4,1,No,No,41 28:45.120,75 10:33.960,9999,9999,  , ,No, , , ,No Controls, , , , , , , , , ,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,41.4793,-75.1761, ,No,Yes,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,Yes,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,"(41.4793, -75.1761)"
2009058797,36,Lancaster,36214,East Hempfield Twp,08,District 8-0,36214,EAST HEMPFIELD TWP,2009,05,3,0736,07,Daylight,No adverse conditions,Dry,Hit pedestrian, , ,Four way intersection,Not applicable, ,Urban,0,1,3,2,No,Yes,40 05:21.858,76 24:51.267,0740,0736,  ,2, ,East and West, , ,No Controls, , , , , , , , , ,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,40.0894,-76.4142, ,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,Yes,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,"(40.0894, -76.4142)"
1997062997,45,Monroe,45214,Stroud Twp,05,District 5-0,45214, ,1997,05,5,1150,11,Daylight,No adverse conditions,Dry,Rear-end, , ,Mid-block,Not applicable, ,Rural,0,0,2,2,No,No,40 58:43.320,75 13:26.040,9999,9999,  , ,No, , , ,No Controls, , , , , , , , , ,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40.9787,-75.2239, ,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,"(40.9787, -75.2239)"
2003001683,53,Schuylkill,53301,Pottsville City,05,District 5-0,53301,POTTSVILLE CITY,2002,03,2,1454,14,Daylight,No adverse conditions,Dry,Hit pedestrian, , ,T intersection,Traffic signal, ,Urbanized,0,1,2,2,No,No,40 41:04.432,76 11:40.286,1500,1454,  , ,No, , , ,Device Functioning properly, , , , , , , , , ,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,1,40.6845,-76.1946, ,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,"(40.6845, -76.1946)"
2017028556,36,Lancaster,36228,Pequea Twp,08,District 8-0,36503,SOUTHERN REGIONAL,2017,03,7,1444,14,Daylight,No adverse conditions,Dry,Hit fixed object, , ,Mid-block,Not applicable,Not applicable,Rural,0,0,1,1,N,N,39 57:10.886,76 18:02.571,1456,1446,  , ,0, ,Y, ,0, , , , , , , , , ,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.953000000000003,-76.300700000000006,  ,No,Yes,No,No,No,No,No,No,No,No,No,Yes,Yes,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,"(39.953, -76.3007)"
1998041214,02,Allegheny,02478,Wilkinsburg Boro,11,District 11-0,02478,WILKINSBURG BORO,1998,04,4,1849,18,Daylight,No adverse conditions,Dry,Angle, , ,Four way intersection,Traffic signal, ,Urban,0,1,2,2,No,No,,,9999,9999,  , ,No, , , ,Device Functioning properly, , , , , , , , , ,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,,, ,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,
2013121499,67,Philadelphia,67301,Philadelphia City,06,District 6-0,67301,PHILADELPHIA CITY,2013,10,7,1901,19,Dark street lights,No adverse conditions,Dry,Angle, , ,Four way intersection,Stop sign, ,Urban,0,0,5,2,No,No,40 01:16.438,75 04:26.057,1935,1930,  , ,No, , , ,Device Functioning properly, , , , , , , , , ,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.0212,-75.0739, ,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,"(40.0212, -75.0739)"
2011114568,51,Pike,51203,Dingman Twp,04,District 4-0,68R04,PSP - Blooming Grove,2011,11,4,0715,07,Daylight,No adverse conditions,Dry,Angle, , ,Multi-leg intersection,Not applicable, ,Rural,0,2,3,2,No,No,41 20:21.679,74 50:19.131,0740,0720,  ,2, ,East, , ,No Controls, , , , , , , , , ,2,2,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,41.3393,-74.8388, ,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,"(41.3393, -74.8388)"
2005096807,46,Montgomery,46204,Horsham Twp,06,District 6-0,46204,HORSHAM TWP,2004,01,5,0809,08,Daylight,No adverse conditions,Dry,Head-on, , ,T intersection,Stop sign, ,Urban,0,1,2,2,No,No,40 09:36.288,75 08:53.875,0811,0809,  , ,No, , , ,Device Functioning properly, , , , , , , , , ,2,2,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,40.16,-75.1484, ,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,Yes,No,No,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,"(40.16, -75.1484)"
1998143214,51,Pike,51206,Lehman Twp,04,District 4-0,68R04,PSP - Blooming Grove,1998,12,3,2030,20,Dark no street lights,Snow,Snow covered,Hit fixed object, , ,Mid-block,Not applicable, ,Rural,0,1,1,1,No,No,,,9999,9999,  , ,No, , , ,No Controls, , , , , , , , , ,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,,, ,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,Yes,No,No,Yes,No,Yes,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,
2002233853,16,Clarion,16407,New Bethlehem Boro,10,District 10-0,16407,NEW BETHLEHEM BORO,2002,11,6,1545,15,Daylight,Rain,Wet,Head-on, , ,Mid-block,Not applicable, ,Rural,0,4,4,2,No,No,41 00:07.920,79 19:37.200,9999,9999,  , ,No, , , ,No Controls, , , , , , , , , ,2,2,0,0,0,0,0,0,0,0,3,1,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,41.0022,-79.3271, ,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,Yes,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,Yes,No,No,No,No,No,No,"(41.0022, -79.3271)"
2009042055,46,Montgomery,46208,Lower Providence Twp,06,District 6-0,46208,LOWER PROVIDENCE TWP,2009,04,5,0923,09,Daylight,No adverse conditions,Dry,Rear-end, , ,Mid-block,Not applicable, ,Urban,0,0,2,2,No,No,40 06:49.320,75 27:52.972,0923,0923,  , ,No, , , ,No Controls, , , , , , , , , ,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.1137,-75.4641, ,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,"(40.1137, -75.4641)"
2009130426,09,Bucks,09208,Falls Twp,06,District 6-0,09208,FALLS TWP,2009,12,3,1744,17,Dusk,No adverse conditions,Ice Patches,Angle, , ,Mid-block,Not applicable, ,Urban,0,0,2,2,No,No,40 10:48.207,74 52:12.669,1758,1754,  ,1,Yes,North, , ,No Controls, , , , , , , , , ,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.18,-74.8702, ,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,"(40.18, -74.8702)"
2012041269,25,Erie,25302,Erie City,01,District 1-0,25302,ERIE CITY,2012,04,6,0304,03,Dark street lights,No adverse conditions,Dry,Non collision, , ,Mid-block,Not applicable, ,Urban,0,0,1,1,No,No,42 07:36.465,80 04:01.408,0304,0304,  , ,No, , , ,No Controls, , , , , , , , , ,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.1268,-80.0671, ,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,"(42.1268, -80.0671)"
2010057890,64,Westmoreland,64209,Hempfield Twp,12,District 12-0,68T09,PSP - New Stanton,2010,06,2,1839,18,Daylight,No adverse conditions,Dry,Sideswipe (same dir.),Construction,Activity area,Mid-block,Not applicable, ,Urban,0,1,2,2,No,No,40 16:15.780,79 40:05.253,1846,1839,55, ,No, , , ,No Controls, ,N,N,N,N,N,N,N,Y,2,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,40.2706,-79.6681, ,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,"(40.2706, -79.6681)"
2016091993,36,Lancaster,36213,East Earl Twp,08,District 8-0,36213,EAST EARL TWP,2016,09,4,1107,11,Daylight,No adverse conditions,Dry,Angle, , ,T intersection,Stop sign, ,Rural,0,0,3,2,No,No,40 07:22.117,76 01:22.865,1110,1107,  ,1,Yes,South, , ,Device Functioning properly, , , , , , , , , ,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.1228,-76.023, ,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,"(40.1228, -76.023)"
